"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV_3128","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"ASV_3131","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"ASV_3132","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_3133","Bacteria","Actinobacteria","Acidimicrobiia",NA,NA,NA
"ASV_3134","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA
"ASV_3135","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV_3136","Bacteria","Actinobacteria","Acidimicrobiia","IMCC26256",NA,NA
"ASV_3137","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"ASV_3138","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Acidipila"
"ASV_3143","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV_3144","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_3148","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"ASV_3149","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidicaldus"
"ASV_3151","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"ASV_3152","Bacteria","Actinobacteria","Actinobacteria",NA,NA,NA
"ASV_3153","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"ASV_3154","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"ASV_3155","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"ASV_3156","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV_3157","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV_3158","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans"
"ASV_3160","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV_3161","Bacteria",NA,NA,NA,NA,NA
"ASV_3165","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV_3166","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"ASV_3168","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"ASV_3173","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"ASV_3176","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_3177","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas"
"ASV_3178","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"ASV_3180","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA
"ASV_3181","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3182","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3183","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3185","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilus"
"ASV_3187","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"ASV_3188","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"ASV_3190","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA
"ASV_3196","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"ASV_3197","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3198","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"ASV_3199","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora"
"ASV_3200","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","TRA3-20",NA
"ASV_3202","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"ASV_3203","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"ASV_3204","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_3205","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV_3206","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV_3207","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3208","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"ASV_3209","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV_3211","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3212","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA
"ASV_3213","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV_3218","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"ASV_3219","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Oerskovia"
"ASV_3220","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_3222","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV_3225","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV_3227","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"ASV_3228","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae",NA
"ASV_3229","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae",NA
"ASV_3232","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_3233","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA
"ASV_3234","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"ASV_3240","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas"
"ASV_3241","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"ASV_3242","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"ASV_3244","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV_3245","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter"
"ASV_3247","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA
"ASV_3249","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_3250","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"ASV_3251","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3252","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_13"
"ASV_3253","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_3254","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"ASV_3255","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"ASV_3258","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA
"ASV_3259","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia"
"ASV_3260","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"ASV_3267","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3268","Bacteria","Planctomycetes","OM190",NA,NA,NA
"ASV_3269","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3270","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"ASV_3271","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV_3272","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae",NA
"ASV_3273","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA
"ASV_3274","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilus"
"ASV_3276","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"ASV_3278","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"ASV_3279","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_3284","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_3287","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"ASV_3288","Bacteria","Planctomycetes","OM190",NA,NA,NA
"ASV_3289","Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13",NA,NA
"ASV_3290","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA
"ASV_3291","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_3292","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"ASV_3294","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"ASV_3295","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"ASV_3296","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"ASV_3297","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3299","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Candidatus_Solibacter"
"ASV_3300","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3301","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Lapillicoccus"
"ASV_3303","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"ASV_3305","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA
"ASV_3308","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae",NA
"ASV_3309","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea"
"ASV_3315","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"ASV_3316","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_3317","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"ASV_3319","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV_3320","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"ASV_3321","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV_3322","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3323","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_3324","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter"
"ASV_3325","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Neorhizobium"
"ASV_3326","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"ASV_3327","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"ASV_3330","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinocorallia"
"ASV_3331","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"ASV_3332","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV_3333","Bacteria",NA,NA,NA,NA,NA
"ASV_3334","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"ASV_3335","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_3337","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"ASV_3338","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"ASV_3345","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium"
"ASV_3346","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV_3347","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Frondihabitans"
"ASV_3348","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Phormidiaceae","Tychonema_CCAP_1459-11B"
"ASV_3350","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"ASV_3351","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3352","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"ASV_3353","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"ASV_3354","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"ASV_3358","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3359","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Aquisphaera"
"ASV_3361","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae",NA
"ASV_3362","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"ASV_3363","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"ASV_3368","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3371","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_3373","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"ASV_3374","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"ASV_3375","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus"
"ASV_3376","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"ASV_3379","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA
"ASV_3384","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"ASV_3386","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1"
"ASV_3388","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"ASV_3393","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV_3394","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium"
"ASV_3395","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora"
"ASV_3396","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"ASV_3397","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3398","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_3399","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Catellatospora"
"ASV_3400","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Noviherbaspirillum"
"ASV_3401","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV_3403","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_3404","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_3409","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV_3412","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA
"ASV_3413","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"ASV_3415","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_3416","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_3417","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV_3418","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3419","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys"
"ASV_3422","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae",NA
"ASV_3423","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter"
"ASV_3424","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella"
"ASV_3425","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"ASV_3426","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_3428","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3433","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA
"ASV_3434","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_3435","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067"
"ASV_3436","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3437","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"ASV_3441","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"ASV_3442","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA
"ASV_3443","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella"
"ASV_3445","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV_3447","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_3450","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA
"ASV_3454","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"ASV_3455","Bacteria","Acidobacteria","Holophagae","Subgroup_7",NA,NA
"ASV_3457","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA
"ASV_3458","Bacteria","Latescibacteria",NA,NA,NA,NA
"ASV_3459","Bacteria","Acidobacteria","Acidobacteriia","Subgroup_2",NA,NA
"ASV_3460","Bacteria","Actinobacteria","Actinobacteria",NA,NA,NA
"ASV_3461","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella"
"ASV_3462","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Aridibacter"
"ASV_3465","Bacteria","Acidobacteria","Holophagae","Subgroup_7",NA,NA
"ASV_3466","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae",NA
"ASV_3469","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV_3478","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_3479","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA
"ASV_3480","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"ASV_3482","Bacteria","Actinobacteria","MB-A2-108",NA,NA,NA
"ASV_3483","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales",NA,NA
"ASV_3484","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter"
"ASV_3487","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA
"ASV_3492","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus_Nitrososphaera"
"ASV_3493","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"ASV_3495","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
