"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_111","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","viscosum"
"ASV_112","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"ASV_113","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Lasionectria","oenanthicola"
"ASV_114","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys",NA
"ASV_115","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae",NA,NA
"ASV_116","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae",NA,NA
"ASV_117","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","cucumerina"
"ASV_118","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusicolla","violacea"
"ASV_121","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_122","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Apseudocercosporella","trigonotidis"
"ASV_124","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"ASV_125","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setophoma","terrestris"
"ASV_126","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Staphylotrichum",NA
"ASV_127","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","alpina"
"ASV_129","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum",NA
"ASV_130","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium","brassicae"
"ASV_131","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia",NA
"ASV_132","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_133","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius","apatelius"
"ASV_134","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriaceae",NA,NA
"ASV_139","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA
"ASV_140","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_141","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus","pannorum"
"ASV_142","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_144","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"ASV_146","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Tubeufia","helicomyces"
"ASV_147","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_148","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","rosea"
"ASV_149","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"ASV_150","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Simplicillium","aogashimaense"
"ASV_151","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"ASV_152","Fungi","Ascomycota","Sordariomycetes","Boliniales","Boliniales_fam_Incertae_sedis","Junewangia",NA
"ASV_153","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae",NA,NA
"ASV_154","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","elongata"
"ASV_155","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","samararum"
"ASV_156","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","zeylanica"
"ASV_157","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","metachromatica"
"ASV_158","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae","Dictyosporella",NA
