"Kingdom" "Phylum" "Class" "Order" "Family" "Genus"
"ASV317" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Intrasporangium"
"ASV318" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV319" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV320" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Duganella"
"ASV322" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV323" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Burkholderia-Caballeronia-Paraburkholderia"
"ASV324" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV327" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV332" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV336" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methyloligellaceae" NA
"ASV337" "Bacteria" "Actinobacteria" "Rubrobacteria" "Rubrobacterales" "Rubrobacteriaceae" "Rubrobacter"
"ASV339" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV340" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV342" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV343" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV344" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Propionibacteriaceae" "Microlunatus"
"ASV346" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Caulobacter"
"ASV347" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV348" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Caulobacter"
"ASV349" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV350" "Bacteria" "Chloroflexi" "Gitt-GS-136" NA NA NA
"ASV352" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV354" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV355" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV358" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV359" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV361" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV362" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV363" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" NA
"ASV364" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV365" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV366" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "Nitrospiraceae" "Nitrospira"
"ASV368" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Micrococcaceae" "Paenarthrobacter"
"ASV369" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Terrimonas"
"ASV370" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV371" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV375" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV377" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV378" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Massilia"
"ASV379" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA
"ASV383" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV384" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV386" "Bacteria" "Actinobacteria" "Rubrobacteria" "Rubrobacterales" "Rubrobacteriaceae" "Rubrobacter"
"ASV387" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV389" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV391" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV393" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Burkholderia-Caballeronia-Paraburkholderia"
"ASV394" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" NA
"ASV398" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter"
"ASV402" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV403" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV405" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV409" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" NA
"ASV410" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Marmoricola"
"ASV411" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV415" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV416" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Mesorhizobium"
"ASV417" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Propionibacteriaceae" "Microlunatus"
"ASV419" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV422" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV423" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Pseudolabrys"
"ASV424" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Dyadobacter"
"ASV425" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "Ilumatobacter"
"ASV426" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV427" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV428" "Bacteria" "Actinobacteria" "Actinobacteria" "Pseudonocardiales" "Pseudonocardiaceae" "Pseudonocardia"
"ASV429" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV431" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Cellulomonadaceae" "Cellulomonas"
"ASV432" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Duganella"
"ASV433" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV438" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methyloligellaceae" NA
"ASV440" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Propionibacteriaceae" "Microlunatus"
"ASV441" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV442" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter"
"ASV443" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV444" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Piscinibacter"
"ASV446" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV447" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV448" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptosporangiales" "Thermomonosporaceae" "Actinocorallia"
"ASV449" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV456" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" NA
"ASV457" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV458" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV459" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" NA
"ASV460" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter"
"ASV462" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV464" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" NA
"ASV465" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Intrasporangium"
"ASV466" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Mesorhizobium"
"ASV467" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV468" "Bacteria" "Acidobacteria" "Subgroup_6" "Unknown_Order" "Unknown_Family" "Vicinamibacter"
"ASV469" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Caulobacter"
"ASV470" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Variovorax"
"ASV471" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV474" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV475" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV477" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV478" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Mesorhizobium"
"ASV479" "Bacteria" "Actinobacteria" "Actinobacteria" "Pseudonocardiales" "Pseudonocardiaceae" "Amycolatopsis"
"ASV480" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" NA NA
"ASV482" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV483" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV484" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV485" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Staphylococcaceae" "Staphylococcus"
"ASV489" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV490" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV492" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV493" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Massilia"
"ASV494" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV495" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV496" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter"
"ASV498" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Intrasporangium"
"ASV499" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV502" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Kribbella"
"ASV505" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "Methylotenera"
"ASV508" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV510" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV516" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatirosa"
"ASV518" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Steroidobacter"
"ASV522" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter"
"ASV523" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Micrococcaceae" "Pseudarthrobacter"
"ASV525" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium"
"ASV526" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV528" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV531" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus"
"ASV532" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV536" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV539" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA
"ASV540" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Leptothrix"
"ASV546" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Arenimonas"
"ASV548" "Bacteria" "Acidobacteria" "Subgroup_6" "Unknown_Order" "Unknown_Family" "Vicinamibacter"
"ASV551" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV552" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV553" "Bacteria" "Chloroflexi" "Gitt-GS-136" NA NA NA
"ASV554" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Acinetobacter"
"ASV559" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV560" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter"
"ASV561" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Steroidobacterales" "Steroidobacteraceae" "Steroidobacter"
"ASV564" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV565" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Burkholderia-Caballeronia-Paraburkholderia"
"ASV566" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV571" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" NA NA
"ASV576" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Mesorhizobium"
"ASV577" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Micrococcaceae" "Pseudarthrobacter"
"ASV581" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "bacteriap25" NA
"ASV582" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV583" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" NA
"ASV584" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV585" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV589" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV590" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methyloligellaceae" NA
"ASV591" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Pseudolabrys"
"ASV593" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV596" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV597" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" NA
"ASV602" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter"
"ASV603" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Lysobacter"
"ASV604" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "SC-I-84" NA
"ASV607" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV609" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV611" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV612" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV613" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV614" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV615" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Micrococcaceae" "Pseudarthrobacter"
"ASV617" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV624" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV627" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV632" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV633" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Massilia"
"ASV635" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV636" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV638" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV639" "Bacteria" "Chloroflexi" "Gitt-GS-136" NA NA NA
"ASV641" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV642" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter"
"ASV643" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Kitasatospora"
"ASV647" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Pseudoduganella"
"ASV648" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Geodermatophilaceae" "Blastococcus"
"ASV650" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV651" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Bradyrhizobium"
"ASV652" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA
"ASV653" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV656" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV657" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV658" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV659" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV661" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Piscinibacter"
"ASV662" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV664" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Massilia"
"ASV665" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV668" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Burkholderia-Caballeronia-Paraburkholderia"
"ASV669" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV671" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV672" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV675" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV676" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Mycobacteriaceae" "Mycobacterium"
"ASV678" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Devosia"
"ASV679" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter"
"ASV683" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Caulobacter"
"ASV686" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Marmoricola"
"ASV687" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" "Streptomyces"
"ASV689" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV690" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV692" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV695" "Archaea" "Thaumarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA
"ASV702" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV703" "Bacteria" "Acidobacteria" "Subgroup_6" "Unknown_Order" "Unknown_Family" NA
"ASV705" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA
"ASV707" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV708" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Methylobacterium"
"ASV710" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV712" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV713" "Bacteria" "Actinobacteria" "Actinobacteria" NA NA NA
"ASV714" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV716" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Rhodanobacteraceae" "Luteibacter"
"ASV718" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "Methylotenera"
"ASV719" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV720" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Arenimonas"
"ASV721" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Piscinibacter"
"ASV726" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
