"Kingdom" "Phylum" "Class" "Order" "Family" "Genus"
"ASV4798" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV4799" "Bacteria" "Latescibacteria" NA NA NA NA
"ASV4801" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV4802" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "CL500-29_marine_group"
"ASV4803" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV4804" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methyloligellaceae" NA
"ASV4805" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Hymenobacteraceae" "Adhaeribacter"
"ASV4806" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "ADurb.Bin063-1"
"ASV4809" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV4810" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Kaistiaceae" "Kaistia"
"ASV4811" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV4812" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV4813" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "AAP99"
"ASV4814" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Altererythrobacter"
"ASV4815" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Elsterales" NA NA
"ASV4817" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV4819" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV4820" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV4821" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Terrimonas"
"ASV4823" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV4825" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV4826" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Burkholderia-Caballeronia-Paraburkholderia"
"ASV4828" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV4830" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae_(Subgroup_3)" "Candidatus_Solibacter"
"ASV4833" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA
"ASV4834" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" NA
"ASV4836" "Bacteria" "Acidobacteria" "Holophagae" "Subgroup_7" NA NA
"ASV4838" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Rubinisphaeraceae" "SH-PL14"
"ASV4839" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV4840" "Bacteria" "Acidobacteria" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup_10"
"ASV4842" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Dyadobacter"
"ASV4845" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV4846" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Crocinitomicaceae" "Fluviicola"
"ASV4851" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV4852" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Caulobacter"
"ASV4854" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV4855" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV4860" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Zavarzinella"
"ASV4861" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV4862" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" "Saccharimonadaceae" NA
"ASV4863" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV4864" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" NA
"ASV4866" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter"
"ASV4869" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV4871" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV4872" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV4873" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium"
"ASV4874" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV4875" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" NA NA
"ASV4876" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV4877" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA
"ASV4880" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV4881" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Luteimonas"
"ASV4882" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Microbacterium"
"ASV4885" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Plantibacter"
"ASV4887" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV4890" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV4892" "Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "1959-1"
"ASV4893" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV4898" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Filimonas"
"ASV4899" "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" NA NA
"ASV4901" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV4903" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "Nitrospiraceae" "Nitrospira"
"ASV4907" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV4908" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV4909" "Bacteria" "Acidobacteria" "Holophagae" "Subgroup_7" NA NA
"ASV4910" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV4912" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV4913" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV4914" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Rubinisphaeraceae" "SH-PL14"
"ASV4915" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Nitrosomonadaceae" "Ellin6067"
"ASV4916" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" NA
"ASV4917" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV4918" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV4919" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "DS-100" NA NA
"ASV4920" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV4921" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Leucobacter"
"ASV4922" "Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA
"ASV4923" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV4924" "Bacteria" "Acidobacteria" "Acidobacteriia" "Subgroup_2" NA NA
"ASV4932" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV4933" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV4937" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV4939" "Bacteria" "Acidobacteria" "Acidobacteriia" "Subgroup_2" NA NA
"ASV4940" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methyloligellaceae" NA
"ASV4941" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV4942" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA
"ASV4943" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" NA
"ASV4947" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "67-14" NA
"ASV4948" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Duganella"
"ASV4950" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Devosia"
"ASV4951" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA
"ASV4954" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV4959" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV4960" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV4961" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV4963" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV4965" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Rubinisphaeraceae" "SH-PL14"
"ASV4967" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Psychroglaciecola"
"ASV4970" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA
"ASV4972" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter"
"ASV4973" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV4974" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV4975" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV4976" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter"
"ASV4977" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV4978" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV4979" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "Ilumatobacter"
"ASV4980" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium"
"ASV4982" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV4983" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV4990" "Bacteria" "Actinobacteria" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" "Actinoplanes"
"ASV4991" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Rhodoplanes"
"ASV4992" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV4995" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Piscinibacter"
"ASV4996" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" NA
"ASV4997" "Bacteria" NA NA NA NA NA
"ASV4998" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Promicromonosporaceae" "Promicromonospora"
"ASV4999" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Microbacterium"
"ASV5001" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Crocinitomicaceae" "Fluviicola"
"ASV5002" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV5003" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pirellula"
"ASV5004" "Bacteria" "Rokubacteria" "NC10" "Rokubacteriales" NA NA
"ASV5005" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV5010" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV5013" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Verrucomicrobium"
"ASV5015" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV5016" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" "Pir4_lineage"
"ASV5018" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "Ilumatobacter"
"ASV5020" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides"
"ASV5024" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV5026" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus_Udaeobacter"
"ASV5027" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Iamiaceae" "Iamia"
"ASV5028" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Devosia"
"ASV5029" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Dinghuibacter"
"ASV5031" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter"
"ASV5032" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" NA
"ASV5034" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" "Singulisphaera"
"ASV5035" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV5039" "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" NA NA
"ASV5040" "Bacteria" "Actinobacteria" "Actinobacteria" "Catenulisporales" "Catenulisporaceae" "Catenulispora"
"ASV5042" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV5043" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" NA NA
"ASV5047" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV5049" "Bacteria" "Acidobacteria" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup_10"
"ASV5050" "Bacteria" "Rokubacteria" "NC10" "Rokubacteriales" NA NA
"ASV5053" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptosporangiales" "Streptosporangiaceae" "Sphaerisporangium"
"ASV5055" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Niastella"
"ASV5056" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Mycobacteriaceae" "Mycobacterium"
"ASV5057" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Blastocatellales" "Blastocatellaceae" NA
"ASV5059" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Aeromicrobium"
"ASV5060" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Microtrichaceae" NA
"ASV5064" "Bacteria" "Chloroflexi" "KD4-96" NA NA NA
"ASV5066" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Psychroglaciecola"
"ASV5067" "Bacteria" "Chloroflexi" "Chloroflexia" "Thermomicrobiales" "JG30-KF-CM45" NA
"ASV5068" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Nitrosomonadaceae" "MND1"
"ASV5070" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA
"ASV5072" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV5074" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" NA NA
"ASV5080" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Nitrosomonadaceae" "MND1"
"ASV5082" "Bacteria" "Chloroflexi" "Dehalococcoidia" "S085" NA NA
"ASV5083" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" NA
"ASV5084" "Bacteria" "Chloroflexi" NA NA NA NA
"ASV5085" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" NA
"ASV5086" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Aetherobacter"
"ASV5091" "Bacteria" NA NA NA NA NA
"ASV5092" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV5094" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV5095" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV5096" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Kribbella"
"ASV5097" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Sphingobacterium"
"ASV5098" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Geodermatophilaceae" "Blastococcus"
"ASV5100" "Bacteria" "Chloroflexi" "TK10" NA NA NA
"ASV5101" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA
"ASV5103" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptosporangiales" "Thermomonosporaceae" "Actinoallomurus"
"ASV5105" "Bacteria" "Acidobacteria" "Blastocatellia_(Subgroup_4)" "Pyrinomonadales" "Pyrinomonadaceae" "RB41"
"ASV5107" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas"
"ASV5108" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA
"ASV5113" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" NA NA
"ASV5114" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" NA
"ASV5115" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Caulobacter"
"ASV5117" "Bacteria" "Actinobacteria" "Actinobacteria" "Streptomycetales" "Streptomycetaceae" NA
"ASV5118" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" NA
"ASV5119" "Bacteria" NA NA NA NA NA
"ASV5121" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Okibacterium"
"ASV5122" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV5126" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga"
"ASV5127" "Bacteria" "Actinobacteria" "Actinobacteria" "Micromonosporales" "Micromonosporaceae" "Actinoplanes"
"ASV5128" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Labraceae" "Labrys"
"ASV5131" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" NA NA
"ASV5133" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Microbacterium"
"ASV5137" "Bacteria" "Actinobacteria" "Rubrobacteria" "Rubrobacterales" "Rubrobacteriaceae" "Rubrobacter"
"ASV5140" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Sandaracinaceae" NA
"ASV5142" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV5143" "Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" "A4b" NA
"ASV5144" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV5147" "Bacteria" "Planctomycetes" "Planctomycetacia" "Pirellulales" "Pirellulaceae" NA
"ASV5149" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Iamiaceae" "Iamia"
"ASV5151" "Bacteria" "Armatimonadetes" NA NA NA NA
"ASV5152" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" NA NA
"ASV5153" "Bacteria" "BRC1" NA NA NA NA
"ASV5155" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae_(Subgroup_3)" "Candidatus_Solibacter"
"ASV5158" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA
"ASV5160" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV5161" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Sporichthyaceae" NA
"ASV5162" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Hymenobacteraceae" "Hymenobacter"
"ASV5163" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella"
"ASV5164" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" "Lacunisphaera"
"ASV5166" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" NA
"ASV5167" "Bacteria" "Actinobacteria" "Thermoleophilia" "Gaiellales" NA NA
"ASV5168" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV5169" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas"
"ASV5172" "Bacteria" "Planctomycetes" "Planctomycetacia" "Isosphaerales" "Isosphaeraceae" NA
"ASV5182" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Opitutales" "Opitutaceae" NA
"ASV5183" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "Chryseolinea"
"ASV5185" "Bacteria" "Acidobacteria" "Holophagae" "Subgroup_7" NA NA
"ASV5189" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methyloligellaceae" NA
"ASV5192" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Cellvibrionaceae" "Cellvibrio"
"ASV5193" "Bacteria" NA NA NA NA NA
"ASV5196" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV5198" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Verrucomicrobium"
"ASV5200" "Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas"
"ASV5204" "Bacteria" "Acidobacteria" "Subgroup_6" NA NA NA
"ASV5205" "Bacteria" "Latescibacteria" NA NA NA NA
"ASV5210" "Bacteria" "Actinobacteria" "MB-A2-108" NA NA NA
"ASV5215" "Bacteria" "Patescibacteria" "Saccharimonadia" "Saccharimonadales" NA NA
"ASV5217" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Luteimonas"
"ASV5221" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" NA
"ASV5227" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter"
"ASV5228" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Gemmata"
"ASV5229" "Bacteria" "Planctomycetes" "OM190" NA NA NA
"ASV5230" "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "WD2101_soil_group" NA
"ASV5231" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas"
"ASV5232" "Bacteria" "Chloroflexi" "Gitt-GS-136" NA NA NA
"ASV5235" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_Incertae_Sedis" "Unknown_Family" "Acidibacter"
"ASV5236" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Arcticibacter"
"ASV5237" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas"
"ASV5238" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Sphingobacterium"
